text,label
 일요일 스프   두 얼굴의 군주 빈 살만 과  푸틴의 독약이 두려운 러시아 전 총리  그리고 ,Culture
전도연 최민식 이정재가 상복 입고 울던 그날,Culture
쌀 불리기부터 고기 굽기까지  스테이크 솥밥       ,Culture
팰리세이드 싼타페 제친 토레스  르쌍쉐  기지개 켜나,Culture
 날씨  예년보다 포근한 늦가을  제주 전남 오후까지 비,Culture
골다공증 예방  운동이 최고 썬크림 바르면 효과 떨어진다 ,Culture
 듣는 순간 온몸에 소름이  끝나지 않는 절규 소리의 정체  김수현의    클래식 ,Culture
개 고양이는  생명 이고 소는  상품 인 걸까,Culture
 통증의 뿌리를 뽑아라  염증 없애는 음식   가지,Culture
 암 발생  위  년 생존율      두 얼굴의 대장암  내시경검사로 조기 발견이 최선,Culture
마지막 대사가 좋다  곧 스물 들에게 권하는 고전 청춘영화,Culture
 고데기없이 애즈펌     만뷰 터졌다  관리하는 이 남자 의 비결,Culture
 모두 과인의 책임이다  를 외친 왕조시대 군주들의 재난대처법 이기환의          ,Culture
군것질 못 참겠다  최대한 살 덜 찌게 먹는 방법은 ,Culture
치매 위험에 활동 중단    세 미 배우   치매도 유전 ,Culture
 전기 생산 소비패턴 바꾸자  현대차가  서 선보인  패키지  숨은 뜻,Culture
        년 북미서 전기차    만대 생산할 것 ,Culture
 신차 대기만  년 인데  개별소비세  연장될까,Culture
객실에서 수영장에서 노을을 품은 국내 호텔들,Culture
유행 번지는 고강도 운동 멈춰야 한다는 몸의 신호  ,Culture
꿀벌   억마리 왜 사라졌나 기온급변에 이상고온까지,Culture
 리빙톡  눈앞에 벌레가 날아다닌다  내 눈에 무슨 일이,Culture
단기간에 신체 건강 개선하려면   체중 감량 이 지름길,Culture
  시간만에     만원 모였다 불탄 제주 그림책방 살린 기적,Culture
아침에 소변 보다 실신  과음이 위험한 이유,Culture
강남 한복판은 총성 없는 햄버거 전쟁 중,Culture
현대차 기아    고급화 전동화 반등 모색  점유율 더 빠질 곳도 없다 ,Culture
무릎꿇은   대   방역요원  명에 제압 당했다,Culture
    세건강   눈앞에 뭐가 떠다녀요  다른 증상 동반하면 위험할 수도,Culture
 헬스   머릿속 시한폭탄    병원 도착전     사망하는  이병 은,Culture
자동차 정비공 꿈꾸던 전역     미쉐린  스타 한식 셰프 되다,Culture
 단독  현대차 기아  화재위험    에서 수백만대 리콜,Culture
살 빼는 데 도움 되는 탄수화물이 있다 ,Culture
길에 떨어진 은행 열매  주워 먹어도 될까 ,Culture
프로틴바  프로틴 음료 섭취 주의해야 하는 사람,Culture
 더사주 오늘의 띠별 운세    월   일 일요일 음력   월  일  ,Culture
 가정예배       월   일  성령 충만함으로 드러나는 열매,Culture
 왜 살이 안쪄   단것 좋아하는 사람들의 미스터리  식탐 ,Culture
 카드뉴스     년   월 넷째 주  별자리 운세 ,Culture
개와 늑대는 어떻게 다를까  개  상식 ,Culture
 인플루언서 프리즘   곰팡이 제거 팁 찾아볼까   청소 유튜브  인기 ,Culture
 녹유 오늘의 운세    년생 치솟는 유명세 하늘 높이 날아보세요,Culture
암 부르는 만성염증  이렇게 없애세요,Culture
암 사망률 부동의  위 폐암     는  이것  때문,Culture
 뉴스  날씨  내일 흐리다 차차 맑음 일교차 주의,Culture
꿈의 휴양지 발리에   년 거주하려면 최소 얼마가 필요할까,Culture
 날씨  서울 한낮   도  온화한 늦가을 일교차 여전,Culture
 뉴스센터 날씨  내일도 낮 동안 포근 남부 약한 비,Culture
과일 야식 즐기는 당신   겨울밤이 더 괴로운  내밀한 비밀   건강한 가족 ,Culture
규칙적인  이 운동   암 전이 막는다  연구 ,Culture
 날씨  휴일 평년 크게 웃돌며 포근 일교차 유의,Culture
 면역항암제 사용하면 당뇨병 위험 높아 ,Culture
장난치듯 쌓은 꽃담  그래도 의미는 있습니다  꽃담여행 ,Culture
우리 가족에게 잠 못 이루는 밤은 숙명일까요   민병래의 사수만보 ,Culture
 꼭 기억하고 싶은 사람이요  김광석이요 ,Culture
 후배가 저에게  신내림한 무당 이라고 했어요 ,Culture
  벗이여 해방이 온다 는 내게 트라우마였어요 ,Culture
 날씨  휴일 쾌청  일교차 유의 제주 전남 가끔 비,Culture
수능 끝 다이어트 시작   일단 굶기  안 되는 이유,Culture
 이렇게 나오니 역시 대박  쏘렌토만 잡으면  위  역작 토레스  세상만  ,Culture
 여기 오니까 좋아요   그 엄마는 어떤 답을 할까,Culture
밤부터 구름 끼고 곳곳 비  내일 일교차 크게 벌어져,Culture
나에게 맞는 수면 영양제 선택법,Culture
 수수료만    만원   명품백 구매 서두르는 이유  안혜원의 명품의세계 ,Culture
잘 나갔던    세 몸짱  토르  활동중단 선언한 사연,Culture
모르는 사람은 있어도 한번만 즐긴 사람 없다는 강진,Culture
손님에게 꽃 선물 받는 편의점 사장님  비결이 놀랍습니다,Culture
지긋한 허리 통증   이 운동  하면 완화,Culture
 날씨  온화한 주말 내일도 큰 일교차  제주 가끔 비,Culture
비알코올성 지방간  이 질환 발병 위험 크게 높인다,Culture
벌써 송년회   술 강권하면 안 되는 결정적 이유,Culture
 날씨  주말 낮 동안 온화 내일 큰 일교차 계속,Culture
유재석이 이곳에서 빗자루질 하고 벌어진 일  중앙선 역사문화기행 ,Culture
 날씨  내일도 예년보다 온화   제주도 가끔 비,Culture
 한국서   년 일하고 갑부됐다  기아차 타는 스리랑카인 사연 화제,Culture
 무릎 연골 다 닳았지만 주짓수로 땀 흠뻑 흘려야 사는 맛 느껴요  양종구의    세 시대 건강법 ,Culture
 눈벌레가 날면  곧 흰 눈이 내린다  전승훈 기자의 아트로드 ,Culture
  세 간호장교의 전설  내 인생에서 가장 잘한 일은  ,Culture
어디서 생선 냄새가  악취 심하면  이 질환  의심,Culture
 날씨  주말 큰 일교차  낮에는 온화 제주 가끔 비,Culture
  는 정말로 예술가를 위협할까  영감 한 스푼 ,Culture
 어게인      의 마법은 손흥민 김민재 이강인의 발끝에서 나온다,Culture
운동해도 체중 감량 잘 안 되는 이유  ,Culture
궁지에 몰린 푸틴  결국 선택한 방법이   ,Culture
건강하게 살 빼고 근육 늘리려면 꼭 지켜야 하는 식습관  ,Culture
허기 달래고 뱃살까지 빼주는  착한 간식   가지,Culture
 입속 가뭄  구강건조증  하루  컵 물 마셔 예방을,Culture
 열량  영양   샐러드 더 건강하게 먹는 법  ,Culture
 술취한 불금  후 심해진 코골이  어떻게 대처할까 ,Culture
나쁜 자세 고치는 것이 관절 건강 지키기 첫걸음,Culture
추사 김정희  세한도 의 나무  이렇게 귀했나요   한의사와 함께 떠나는 옛그림 여행 ,Culture
최진실 이모  소설가 차현숙  우울증은 유전  세 번의 극단적 선택,Culture
어린이에게 나타나는   형 당뇨병     년 전보다  배 늘어,Culture
스마트폰    등 장시간 사용에 혹사당하는 눈 건강 지키려면 ,Culture
시상식 순위 정상화가 그렇게 힘든 일인가,Culture
같이 먹으면 안 좋은 뜻밖의 음식 조합  ,Culture
입엔 썩은 생선  코엔 개구리 법조인의  굴욕   성수영의 그때 그 사람들 ,Culture
홍콩 여행도 빗장 풀릴까  현지 상황 들어보니 ,Culture
 약손   수면장애와 코골이  코골이의 원인,Culture
식품  사  몸집 불렸지만  홀로 웃은   제일제당,Culture
어라  스르륵 아이스크림이네  얼렸다가 먹는 병어맛,Culture
 인 잇  수능 성적표로는 미처 다 알 수 없는 것들,Culture
모더나      기존백신  다음 달까지만 활용,Culture
두렵지만 기록해야 할  김경율이 쓴  이재명 사법리스크 ,Culture
녹유의  오늘의 운세      년   월   일 일요일 음력   월   일 정축 ,Culture
 김기자의 문화이야기  명화 구입  그들만의 세상  초보 콜렉터를 위한    ,Culture
 퀘벡여행은 달고나  캐나다의 상징 메이플시럽,Culture
박희영 류미진 소환  이상민 고발건도 수사   윗선  향하는 특수본 종합 ,Culture
 날씨  아침 쌀쌀 한낮 포근 흐리고 곳곳 비 살짝,Culture
달리다 보니 비로소 보였다   배경 에 불과했던 존재들이      ,Culture
      혹여 잎이 다칠라  대체 이게 뭐라고,Culture
 년 생존율     미만 노후생활 꿈 산산조각내는      ,Culture
 이슈      천재 물리학자 평생 괴롭힌 루게릭병  어떤 병일까,Culture
승무원이 추천하는 가장 편한 기내 좌석 어디 ,Culture
비행기 승무원에게 한 수 배우는 아프지 않는 법,Culture
 다시는 제 반려견 같은 피해 없게    뉴욕에 내린 때아닌  쥐약 주의보 ,Culture
피자를 꿀에 찍어 먹는다고  이탈리아에선 상상도 못할 일,Culture
 빨치산 아닌 아버지    분열의 시대에 전하는 위로,Culture
 날씨  오늘도 예년보다 온화   일교차 극심해요 ,Culture
 노년기 단백질은 어떻게    대 단백질 키워드  식탐 ,Culture
    제보   갑자기 불법 대부업자 됐다  구제 방법은 ,Culture
유홍준   개방 마스터 플랜 시급  최고 건축가 빨리 모셔야   한판승부 ,Culture
당신의 진심은 검색창에 드러난다   모두 거짓말을 한다 ,Culture
 겨울에 엔진 예열 오래 하는 게 맞나요   잘못 알려진   상식은,Culture
우울 광기의 상징  보라색 요즘 왜 뜨지 ,Culture
아랍에서 온 하이틴 스릴러  알라와비 여고  근데 이제  여성 인권 을 곁들인 오마주 ,Culture
하이톤 목소리 내려고  이것  들이마시다  질식사 위험,Culture
아침에 양배추 달걀 당근 견과류 사과   어떤 변화 ,Culture
 독서일기  난생처음으로 스마트폰을 개통했다,Culture
빈 살만  벤츠   이재용 정의선  제네시스  탔다    경호차는 캐딜락,Culture
걷기는 무조건 오래  식후  잠깐 걷기 의 놀라운 효과,Culture
 에르메스도 이러진 않겠어요  맘카페 뒤집은  유모차   오세성의 아빠놀자 ,Culture
손흥민도 줄세우는 남자  은퇴 후 축구 코치하기 싫었다   방준식의 레저 스타트업 ,Culture
공장 매각하는 글로벌 빅파마   바이오에겐 기회 ,Culture
 위클리 건강  뇌졸중 위험 큰  심방세동   술부터 끊어보자 ,Culture
토마토문어김치 밤깍두기 단감김치   무엇이든 담글 수 있다  이색 별미 김치,Culture
 시승기  연비 좋고 넓지만 아쉬운 주행력  푸조           ,Culture
 정용진이 쏜다  신세계  쓱세일  얼마나 파격적이길래,Culture
 강남     명품  앞에 좌절하는 중간계층    특권 중산층 이 사는 법 책과 삶 ,Culture
     대 안면마비 이렇게 많아   이 증상 이 초기 신호,Culture
윤후 먹방 뒤 대박   줄서야 먹던 피자 접고 시집판다는 이곳,Culture
 분당서울대병원이 알려주는 의료상식   얼굴에 홍조와 뾰루지가 반복된다면  주사          를 의심하세요 ,Culture
운동  이렇게  하면 뼈 밀도 높아집니다,Culture
   와인부심  슈퍼투스칸  이건희 회장도 선물로 건넨 이유  전형민의 와인프릭 ,Culture
 박진영의 사회심리학  생각없이 해야 실행력 오른다,Culture
 모던 경성 경성제대 교복 입은 가짜 대학생  절도 사기에 여성 능욕,Culture
 한동하의 본초여담  구토에는 한   으로 인하면 생강이 좋고 열   로 인하면   이 좋다,Culture
콜라보다 단 마늘  알싸하고 매운 맛 속 당도 숨겨,Culture
 관상가 양반 아니었어   조선의  얼굴   몰랐던 사실 이원율의 후암동 미술관 윤두서 편 ,Culture
추운날 과음하면 더 잘 생기는 치질  예방법은 ,Culture
 자네 맘에 들면 짓게  괴짜 김동길이 만들어낸    평 명작 ,Culture
 괴로움을 최대한 건조하게 쓴다  에르노가 지금 한국을 쓰면   뉴스원샷 ,Culture
 오늘 날씨  전국 구름 많고  쌀쌀   제주 강원 경북 비,Culture
무너진 갱도에서 마신 기적  커피믹스 이용재의 식사     ,Culture
 더사주 오늘의 띠별 운세    월   일 토요일 음력   월  일  ,Culture
 오늘의     기도의 습관,Culture
 가정예배       월   일  사즉필생  생즉필사,Culture
못생겼다고 얕보지 마    에   만원 낙찰된  땅속 다이아몬드 ,Culture
 건축주 하나님을 만나다  긴 우기 잦은 태풍 이겨낸 든든한 교회 내부엔 한옥의 멋스러움이 ,Culture
아버지와 함께 한 마지막 식사  감자로 빚은  이탈리아 수제비 ,Culture
  세대가 왜 결혼 꺼리냐고  핵심은 가난에 대한 공포 ,Culture
 그림이 있는 도서관  싫을 땐  싫다 고 말해도 된단다  그 말이 너의 마음을 지켜줄 거야,Culture
 책의 향기  안정적 공무원이 최고 라던 청년들이 달라진 까닭은,Culture
환갑 넘기고도 자격증 줄줄  일하는 기쁨 가르치는  인생 홍반장  서영아의    세 카페 ,Culture
